Q0 = 1.000 GeV	 Q = 1.732 GeV
x	 x*(uv-dv)	 x*(u+-d+)	 xu+	 xd+	 xu	 xd	 xubar	 xdbar
4.699E-03	1.370E-02	1.988E-02	1.147E-02	-8.416E-03	1.076E-02	-6.033E-03	7.098E-04	-2.383E-03
4.742E-03	1.381E-02	2.004E-02	1.156E-02	-8.482E-03	1.085E-02	-6.081E-03	7.166E-04	-2.400E-03
4.786E-03	1.392E-02	2.021E-02	1.166E-02	-8.548E-03	1.094E-02	-6.130E-03	7.235E-04	-2.418E-03
4.831E-03	1.404E-02	2.037E-02	1.176E-02	-8.614E-03	1.103E-02	-6.178E-03	7.305E-04	-2.436E-03
4.875E-03	1.416E-02	2.054E-02	1.186E-02	-8.682E-03	1.112E-02	-6.228E-03	7.375E-04	-2.454E-03
4.920E-03	1.427E-02	2.071E-02	1.196E-02	-8.749E-03	1.121E-02	-6.277E-03	7.445E-04	-2.472E-03
4.966E-03	1.439E-02	2.088E-02	1.206E-02	-8.818E-03	1.131E-02	-6.327E-03	7.517E-04	-2.490E-03
5.012E-03	1.451E-02	2.105E-02	1.216E-02	-8.886E-03	1.140E-02	-6.377E-03	7.589E-04	-2.509E-03
5.058E-03	1.463E-02	2.122E-02	1.227E-02	-8.956E-03	1.150E-02	-6.428E-03	7.661E-04	-2.528E-03
5.105E-03	1.476E-02	2.139E-02	1.237E-02	-9.026E-03	1.160E-02	-6.479E-03	7.734E-04	-2.546E-03
5.152E-03	1.488E-02	2.157E-02	1.247E-02	-9.096E-03	1.169E-02	-6.531E-03	7.808E-04	-2.565E-03
5.200E-03	1.500E-02	2.175E-02	1.258E-02	-9.167E-03	1.179E-02	-6.583E-03	7.883E-04	-2.584E-03
5.248E-03	1.513E-02	2.192E-02	1.269E-02	-9.239E-03	1.189E-02	-6.636E-03	7.958E-04	-2.603E-03
5.297E-03	1.525E-02	2.210E-02	1.279E-02	-9.311E-03	1.199E-02	-6.688E-03	8.034E-04	-2.623E-03
5.346E-03	1.538E-02	2.229E-02	1.290E-02	-9.384E-03	1.209E-02	-6.742E-03	8.111E-04	-2.642E-03
5.395E-03	1.551E-02	2.247E-02	1.301E-02	-9.457E-03	1.219E-02	-6.796E-03	8.188E-04	-2.662E-03
5.445E-03	1.564E-02	2.265E-02	1.312E-02	-9.532E-03	1.229E-02	-6.850E-03	8.266E-04	-2.682E-03
5.495E-03	1.577E-02	2.284E-02	1.323E-02	-9.606E-03	1.240E-02	-6.905E-03	8.344E-04	-2.702E-03
5.546E-03	1.590E-02	2.303E-02	1.334E-02	-9.681E-03	1.250E-02	-6.960E-03	8.424E-04	-2.722E-03
5.598E-03	1.603E-02	2.321E-02	1.346E-02	-9.757E-03	1.261E-02	-7.015E-03	8.504E-04	-2.742E-03
5.649E-03	1.616E-02	2.341E-02	1.357E-02	-9.834E-03	1.271E-02	-7.071E-03	8.584E-04	-2.762E-03
5.702E-03	1.630E-02	2.360E-02	1.369E-02	-9.911E-03	1.282E-02	-7.128E-03	8.666E-04	-2.783E-03
5.754E-03	1.643E-02	2.379E-02	1.380E-02	-9.989E-03	1.293E-02	-7.185E-03	8.748E-04	-2.804E-03
5.808E-03	1.657E-02	2.399E-02	1.392E-02	-1.007E-02	1.304E-02	-7.242E-03	8.831E-04	-2.825E-03
5.861E-03	1.671E-02	2.418E-02	1.404E-02	-1.015E-02	1.315E-02	-7.300E-03	8.914E-04	-2.846E-03
5.916E-03	1.685E-02	2.438E-02	1.416E-02	-1.023E-02	1.326E-02	-7.359E-03	8.999E-04	-2.867E-03
5.970E-03	1.699E-02	2.458E-02	1.428E-02	-1.031E-02	1.337E-02	-7.418E-03	9.084E-04	-2.888E-03
6.026E-03	1.713E-02	2.479E-02	1.440E-02	-1.039E-02	1.348E-02	-7.477E-03	9.169E-04	-2.910E-03
6.081E-03	1.727E-02	2.499E-02	1.452E-02	-1.047E-02	1.359E-02	-7.537E-03	9.256E-04	-2.932E-03
6.138E-03	1.742E-02	2.519E-02	1.464E-02	-1.055E-02	1.371E-02	-7.598E-03	9.343E-04	-2.954E-03
6.194E-03	1.756E-02	2.540E-02	1.477E-02	-1.063E-02	1.382E-02	-7.658E-03	9.431E-04	-2.976E-03
6.252E-03	1.771E-02	2.561E-02	1.489E-02	-1.072E-02	1.394E-02	-7.720E-03	9.520E-04	-2.998E-03
6.310E-03	1.786E-02	2.582E-02	1.502E-02	-1.080E-02	1.406E-02	-7.782E-03	9.610E-04	-3.020E-03
6.368E-03	1.801E-02	2.603E-02	1.515E-02	-1.089E-02	1.418E-02	-7.844E-03	9.700E-04	-3.043E-03
6.427E-03	1.816E-02	2.625E-02	1.528E-02	-1.097E-02	1.430E-02	-7.907E-03	9.792E-04	-3.066E-03
6.486E-03	1.831E-02	2.646E-02	1.541E-02	-1.106E-02	1.442E-02	-7.971E-03	9.884E-04	-3.089E-03
6.546E-03	1.846E-02	2.668E-02	1.554E-02	-1.115E-02	1.454E-02	-8.035E-03	9.977E-04	-3.112E-03
6.607E-03	1.862E-02	2.690E-02	1.567E-02	-1.123E-02	1.466E-02	-8.099E-03	1.007E-03	-3.135E-03
6.668E-03	1.877E-02	2.712E-02	1.580E-02	-1.132E-02	1.478E-02	-8.164E-03	1.016E-03	-3.159E-03
6.730E-03	1.893E-02	2.735E-02	1.594E-02	-1.141E-02	1.491E-02	-8.230E-03	1.026E-03	-3.182E-03
6.792E-03	1.909E-02	2.757E-02	1.607E-02	-1.150E-02	1.504E-02	-8.296E-03	1.036E-03	-3.206E-03
6.855E-03	1.925E-02	2.780E-02	1.621E-02	-1.159E-02	1.516E-02	-8.363E-03	1.045E-03	-3.230E-03
6.918E-03	1.941E-02	2.803E-02	1.635E-02	-1.168E-02	1.529E-02	-8.430E-03	1.055E-03	-3.255E-03
6.982E-03	1.957E-02	2.826E-02	1.648E-02	-1.178E-02	1.542E-02	-8.498E-03	1.065E-03	-3.279E-03
7.047E-03	1.974E-02	2.849E-02	1.662E-02	-1.187E-02	1.555E-02	-8.566E-03	1.075E-03	-3.304E-03
7.112E-03	1.990E-02	2.873E-02	1.677E-02	-1.196E-02	1.568E-02	-8.635E-03	1.085E-03	-3.329E-03
7.178E-03	2.007E-02	2.897E-02	1.691E-02	-1.206E-02	1.581E-02	-8.705E-03	1.095E-03	-3.354E-03
7.244E-03	2.024E-02	2.921E-02	1.705E-02	-1.215E-02	1.595E-02	-8.775E-03	1.105E-03	-3.379E-03
7.311E-03	2.041E-02	2.945E-02	1.720E-02	-1.225E-02	1.608E-02	-8.846E-03	1.116E-03	-3.405E-03
7.379E-03	2.058E-02	2.969E-02	1.734E-02	-1.235E-02	1.622E-02	-8.917E-03	1.126E-03	-3.430E-03
7.447E-03	2.075E-02	2.994E-02	1.749E-02	-1.245E-02	1.635E-02	-8.989E-03	1.137E-03	-3.456E-03
7.516E-03	2.092E-02	3.018E-02	1.764E-02	-1.254E-02	1.649E-02	-9.062E-03	1.147E-03	-3.482E-03
7.586E-03	2.110E-02	3.043E-02	1.779E-02	-1.264E-02	1.663E-02	-9.135E-03	1.158E-03	-3.508E-03
7.656E-03	2.128E-02	3.068E-02	1.794E-02	-1.274E-02	1.677E-02	-9.209E-03	1.169E-03	-3.535E-03
7.727E-03	2.146E-02	3.094E-02	1.809E-02	-1.284E-02	1.691E-02	-9.283E-03	1.179E-03	-3.562E-03
7.798E-03	2.164E-02	3.119E-02	1.825E-02	-1.295E-02	1.706E-02	-9.358E-03	1.190E-03	-3.588E-03
7.870E-03	2.182E-02	3.145E-02	1.840E-02	-1.305E-02	1.720E-02	-9.434E-03	1.202E-03	-3.616E-03
7.943E-03	2.200E-02	3.171E-02	1.856E-02	-1.315E-02	1.735E-02	-9.510E-03	1.213E-03	-3.643E-03
8.017E-03	2.219E-02	3.197E-02	1.872E-02	-1.326E-02	1.749E-02	-9.587E-03	1.224E-03	-3.670E-03
8.091E-03	2.237E-02	3.224E-02	1.888E-02	-1.336E-02	1.764E-02	-9.664E-03	1.235E-03	-3.698E-03
8.166E-03	2.256E-02	3.251E-02	1.904E-02	-1.347E-02	1.779E-02	-9.742E-03	1.247E-03	-3.726E-03
8.241E-03	2.275E-02	3.278E-02	1.920E-02	-1.358E-02	1.794E-02	-9.821E-03	1.258E-03	-3.754E-03
8.318E-03	2.294E-02	3.305E-02	1.936E-02	-1.368E-02	1.809E-02	-9.901E-03	1.270E-03	-3.783E-03
8.395E-03	2.313E-02	3.332E-02	1.953E-02	-1.379E-02	1.825E-02	-9.981E-03	1.282E-03	-3.811E-03
8.472E-03	2.333E-02	3.360E-02	1.969E-02	-1.390E-02	1.840E-02	-1.006E-02	1.294E-03	-3.840E-03
8.551E-03	2.353E-02	3.388E-02	1.986E-02	-1.401E-02	1.856E-02	-1.014E-02	1.305E-03	-3.869E-03
8.630E-03	2.372E-02	3.416E-02	2.003E-02	-1.412E-02	1.871E-02	-1.023E-02	1.318E-03	-3.899E-03
8.710E-03	2.392E-02	3.444E-02	2.020E-02	-1.424E-02	1.887E-02	-1.031E-02	1.330E-03	-3.928E-03
8.790E-03	2.412E-02	3.472E-02	2.037E-02	-1.435E-02	1.903E-02	-1.039E-02	1.342E-03	-3.958E-03
8.872E-03	2.433E-02	3.501E-02	2.055E-02	-1.446E-02	1.919E-02	-1.048E-02	1.354E-03	-3.988E-03
8.954E-03	2.453E-02	3.530E-02	2.072E-02	-1.458E-02	1.936E-02	-1.056E-02	1.367E-03	-4.018E-03
9.036E-03	2.474E-02	3.560E-02	2.090E-02	-1.470E-02	1.952E-02	-1.065E-02	1.379E-03	-4.049E-03
9.120E-03	2.495E-02	3.589E-02	2.108E-02	-1.481E-02	1.969E-02	-1.073E-02	1.392E-03	-4.080E-03
9.204E-03	2.516E-02	3.619E-02	2.126E-02	-1.493E-02	1.985E-02	-1.082E-02	1.405E-03	-4.111E-03
9.290E-03	2.537E-02	3.649E-02	2.144E-02	-1.505E-02	2.002E-02	-1.091E-02	1.418E-03	-4.142E-03
9.376E-03	2.558E-02	3.679E-02	2.162E-02	-1.517E-02	2.019E-02	-1.100E-02	1.431E-03	-4.173E-03
9.462E-03	2.580E-02	3.710E-02	2.181E-02	-1.529E-02	2.036E-02	-1.109E-02	1.444E-03	-4.205E-03
9.550E-03	2.602E-02	3.741E-02	2.199E-02	-1.541E-02	2.054E-02	-1.118E-02	1.457E-03	-4.237E-03
9.638E-03	2.624E-02	3.772E-02	2.218E-02	-1.554E-02	2.071E-02	-1.127E-02	1.471E-03	-4.269E-03
9.727E-03	2.646E-02	3.803E-02	2.237E-02	-1.566E-02	2.089E-02	-1.136E-02	1.484E-03	-4.302E-03
9.817E-03	2.668E-02	3.835E-02	2.256E-02	-1.579E-02	2.106E-02	-1.145E-02	1.498E-03	-4.335E-03
9.908E-03	2.691E-02	3.867E-02	2.275E-02	-1.591E-02	2.124E-02	-1.154E-02	1.511E-03	-4.368E-03
1.000E-02	2.714E-02	3.899E-02	2.295E-02	-1.604E-02	2.142E-02	-1.164E-02	1.525E-03	-4.401E-03
1.198E-02	3.203E-02	4.589E-02	2.713E-02	-1.876E-02	2.531E-02	-1.365E-02	1.823E-03	-5.110E-03
1.397E-02	3.687E-02	5.271E-02	3.127E-02	-2.144E-02	2.915E-02	-1.564E-02	2.116E-03	-5.802E-03
1.595E-02	4.169E-02	5.945E-02	3.538E-02	-2.408E-02	3.297E-02	-1.760E-02	2.406E-03	-6.478E-03
1.794E-02	4.647E-02	6.613E-02	3.945E-02	-2.668E-02	3.676E-02	-1.954E-02	2.693E-03	-7.139E-03
1.992E-02	5.122E-02	7.275E-02	4.351E-02	-2.924E-02	4.053E-02	-2.145E-02	2.975E-03	-7.787E-03
2.190E-02	5.596E-02	7.931E-02	4.754E-02	-3.177E-02	4.428E-02	-2.335E-02	3.254E-03	-8.422E-03
2.389E-02	6.067E-02	8.582E-02	5.154E-02	-3.428E-02	4.801E-02	-2.523E-02	3.530E-03	-9.044E-03
2.587E-02	6.537E-02	9.228E-02	5.553E-02	-3.675E-02	5.173E-02	-2.710E-02	3.802E-03	-9.653E-03
2.786E-02	7.005E-02	9.869E-02	5.950E-02	-3.919E-02	5.543E-02	-2.894E-02	4.070E-03	-1.025E-02
2.984E-02	7.471E-02	1.051E-01	6.345E-02	-4.161E-02	5.911E-02	-3.077E-02	4.335E-03	-1.084E-02
3.182E-02	7.936E-02	1.114E-01	6.738E-02	-4.399E-02	6.278E-02	-3.258E-02	4.596E-03	-1.141E-02
3.381E-02	8.399E-02	1.176E-01	7.129E-02	-4.635E-02	6.644E-02	-3.438E-02	4.853E-03	-1.197E-02
3.579E-02	8.860E-02	1.239E-01	7.518E-02	-4.868E-02	7.008E-02	-3.616E-02	5.106E-03	-1.252E-02
3.778E-02	9.320E-02	1.300E-01	7.906E-02	-5.098E-02	7.370E-02	-3.792E-02	5.356E-03	-1.306E-02
3.976E-02	9.778E-02	1.362E-01	8.291E-02	-5.325E-02	7.731E-02	-3.966E-02	5.602E-03	-1.359E-02
4.174E-02	1.023E-01	1.422E-01	8.675E-02	-5.549E-02	8.091E-02	-4.139E-02	5.844E-03	-1.410E-02
4.373E-02	1.069E-01	1.483E-01	9.057E-02	-5.771E-02	8.449E-02	-4.310E-02	6.082E-03	-1.461E-02
4.571E-02	1.114E-01	1.543E-01	9.436E-02	-5.989E-02	8.805E-02	-4.479E-02	6.316E-03	-1.510E-02
4.770E-02	1.159E-01	1.602E-01	9.814E-02	-6.204E-02	9.159E-02	-4.647E-02	6.547E-03	-1.558E-02
4.968E-02	1.204E-01	1.661E-01	1.019E-01	-6.417E-02	9.512E-02	-4.812E-02	6.773E-03	-1.604E-02
5.166E-02	1.249E-01	1.719E-01	1.056E-01	-6.626E-02	9.864E-02	-4.976E-02	6.996E-03	-1.650E-02
5.365E-02	1.294E-01	1.777E-01	1.093E-01	-6.833E-02	1.021E-01	-5.138E-02	7.214E-03	-1.694E-02
5.563E-02	1.338E-01	1.834E-01	1.130E-01	-7.036E-02	1.056E-01	-5.299E-02	7.428E-03	-1.738E-02
5.762E-02	1.382E-01	1.891E-01	1.167E-01	-7.237E-02	1.091E-01	-5.457E-02	7.638E-03	-1.780E-02
5.960E-02	1.426E-01	1.947E-01	1.204E-01	-7.434E-02	1.125E-01	-5.613E-02	7.844E-03	-1.821E-02
6.158E-02	1.470E-01	2.003E-01	1.240E-01	-7.628E-02	1.159E-01	-5.768E-02	8.046E-03	-1.860E-02
6.357E-02	1.513E-01	2.058E-01	1.276E-01	-7.819E-02	1.193E-01	-5.920E-02	8.244E-03	-1.899E-02
6.555E-02	1.556E-01	2.112E-01	1.311E-01	-8.007E-02	1.227E-01	-6.071E-02	8.438E-03	-1.936E-02
6.754E-02	1.599E-01	2.166E-01	1.347E-01	-8.191E-02	1.261E-01	-6.219E-02	8.627E-03	-1.972E-02
6.952E-02	1.642E-01	2.219E-01	1.382E-01	-8.373E-02	1.294E-01	-6.366E-02	8.813E-03	-2.007E-02
7.150E-02	1.684E-01	2.272E-01	1.417E-01	-8.551E-02	1.327E-01	-6.510E-02	8.994E-03	-2.041E-02
7.349E-02	1.726E-01	2.325E-01	1.452E-01	-8.726E-02	1.360E-01	-6.653E-02	9.171E-03	-2.074E-02
7.547E-02	1.768E-01	2.376E-01	1.486E-01	-8.898E-02	1.393E-01	-6.793E-02	9.343E-03	-2.105E-02
7.745E-02	1.810E-01	2.427E-01	1.521E-01	-9.067E-02	1.425E-01	-6.931E-02	9.512E-03	-2.135E-02
7.944E-02	1.851E-01	2.478E-01	1.554E-01	-9.232E-02	1.458E-01	-7.067E-02	9.676E-03	-2.165E-02
8.142E-02	1.892E-01	2.528E-01	1.588E-01	-9.394E-02	1.490E-01	-7.201E-02	9.836E-03	-2.193E-02
8.341E-02	1.933E-01	2.577E-01	1.621E-01	-9.553E-02	1.522E-01	-7.333E-02	9.992E-03	-2.220E-02
8.539E-02	1.973E-01	2.625E-01	1.655E-01	-9.708E-02	1.553E-01	-7.463E-02	1.014E-02	-2.245E-02
8.737E-02	2.014E-01	2.673E-01	1.687E-01	-9.861E-02	1.584E-01	-7.591E-02	1.029E-02	-2.270E-02
8.936E-02	2.053E-01	2.721E-01	1.720E-01	-1.001E-01	1.615E-01	-7.716E-02	1.043E-02	-2.294E-02
9.134E-02	2.093E-01	2.768E-01	1.752E-01	-1.016E-01	1.646E-01	-7.839E-02	1.057E-02	-2.316E-02
9.333E-02	2.132E-01	2.814E-01	1.784E-01	-1.030E-01	1.677E-01	-7.960E-02	1.071E-02	-2.337E-02
9.531E-02	2.171E-01	2.859E-01	1.815E-01	-1.044E-01	1.707E-01	-8.079E-02	1.084E-02	-2.358E-02
9.729E-02	2.209E-01	2.904E-01	1.847E-01	-1.057E-01	1.737E-01	-8.196E-02	1.096E-02	-2.377E-02
9.928E-02	2.247E-01	2.948E-01	1.878E-01	-1.071E-01	1.767E-01	-8.310E-02	1.109E-02	-2.395E-02
1.013E-01	2.285E-01	2.992E-01	1.908E-01	-1.083E-01	1.796E-01	-8.422E-02	1.121E-02	-2.412E-02
1.032E-01	2.323E-01	3.035E-01	1.939E-01	-1.096E-01	1.825E-01	-8.532E-02	1.132E-02	-2.428E-02
1.052E-01	2.360E-01	3.077E-01	1.969E-01	-1.108E-01	1.854E-01	-8.640E-02	1.143E-02	-2.443E-02
1.072E-01	2.396E-01	3.118E-01	1.998E-01	-1.120E-01	1.883E-01	-8.745E-02	1.154E-02	-2.457E-02
1.092E-01	2.433E-01	3.159E-01	2.028E-01	-1.132E-01	1.911E-01	-8.848E-02	1.164E-02	-2.470E-02
1.112E-01	2.469E-01	3.200E-01	2.057E-01	-1.143E-01	1.939E-01	-8.949E-02	1.173E-02	-2.482E-02
1.132E-01	2.504E-01	3.239E-01	2.085E-01	-1.154E-01	1.967E-01	-9.047E-02	1.183E-02	-2.494E-02
1.152E-01	2.539E-01	3.278E-01	2.114E-01	-1.165E-01	1.994E-01	-9.143E-02	1.192E-02	-2.504E-02
1.171E-01	2.574E-01	3.317E-01	2.142E-01	-1.175E-01	2.022E-01	-9.237E-02	1.200E-02	-2.513E-02
1.191E-01	2.608E-01	3.354E-01	2.169E-01	-1.185E-01	2.048E-01	-9.329E-02	1.209E-02	-2.521E-02
1.211E-01	2.642E-01	3.391E-01	2.197E-01	-1.195E-01	2.075E-01	-9.419E-02	1.216E-02	-2.528E-02
1.231E-01	2.676E-01	3.428E-01	2.224E-01	-1.204E-01	2.101E-01	-9.506E-02	1.224E-02	-2.535E-02
1.251E-01	2.709E-01	3.463E-01	2.250E-01	-1.213E-01	2.127E-01	-9.591E-02	1.231E-02	-2.540E-02
1.271E-01	2.742E-01	3.498E-01	2.276E-01	-1.222E-01	2.153E-01	-9.673E-02	1.237E-02	-2.545E-02
1.290E-01	2.774E-01	3.533E-01	2.302E-01	-1.230E-01	2.178E-01	-9.754E-02	1.244E-02	-2.548E-02
1.310E-01	2.806E-01	3.566E-01	2.328E-01	-1.238E-01	2.203E-01	-9.832E-02	1.250E-02	-2.551E-02
1.330E-01	2.837E-01	3.599E-01	2.353E-01	-1.246E-01	2.228E-01	-9.907E-02	1.255E-02	-2.553E-02
1.350E-01	2.869E-01	3.631E-01	2.378E-01	-1.254E-01	2.252E-01	-9.981E-02	1.260E-02	-2.554E-02
1.370E-01	2.899E-01	3.663E-01	2.402E-01	-1.261E-01	2.276E-01	-1.005E-01	1.265E-02	-2.555E-02
1.390E-01	2.929E-01	3.694E-01	2.427E-01	-1.268E-01	2.300E-01	-1.012E-01	1.269E-02	-2.554E-02
1.409E-01	2.959E-01	3.724E-01	2.450E-01	-1.274E-01	2.323E-01	-1.019E-01	1.273E-02	-2.553E-02
1.429E-01	2.988E-01	3.754E-01	2.474E-01	-1.280E-01	2.346E-01	-1.025E-01	1.277E-02	-2.551E-02
1.449E-01	3.017E-01	3.783E-01	2.497E-01	-1.286E-01	2.369E-01	-1.031E-01	1.281E-02	-2.549E-02
1.469E-01	3.046E-01	3.811E-01	2.519E-01	-1.292E-01	2.391E-01	-1.037E-01	1.284E-02	-2.545E-02
1.489E-01	3.074E-01	3.839E-01	2.542E-01	-1.297E-01	2.413E-01	-1.043E-01	1.286E-02	-2.541E-02
1.509E-01	3.101E-01	3.866E-01	2.564E-01	-1.302E-01	2.435E-01	-1.049E-01	1.289E-02	-2.536E-02
1.528E-01	3.128E-01	3.892E-01	2.585E-01	-1.307E-01	2.456E-01	-1.054E-01	1.291E-02	-2.531E-02
1.548E-01	3.155E-01	3.918E-01	2.606E-01	-1.312E-01	2.477E-01	-1.059E-01	1.292E-02	-2.524E-02
1.568E-01	3.181E-01	3.943E-01	2.627E-01	-1.316E-01	2.498E-01	-1.064E-01	1.294E-02	-2.517E-02
1.588E-01	3.207E-01	3.967E-01	2.648E-01	-1.320E-01	2.518E-01	-1.069E-01	1.295E-02	-2.510E-02
1.608E-01	3.232E-01	3.991E-01	2.668E-01	-1.324E-01	2.538E-01	-1.073E-01	1.295E-02	-2.502E-02
1.628E-01	3.256E-01	4.014E-01	2.687E-01	-1.327E-01	2.558E-01	-1.078E-01	1.296E-02	-2.493E-02
1.647E-01	3.281E-01	4.037E-01	2.707E-01	-1.330E-01	2.577E-01	-1.082E-01	1.296E-02	-2.484E-02
1.667E-01	3.305E-01	4.058E-01	2.726E-01	-1.333E-01	2.596E-01	-1.086E-01	1.296E-02	-2.474E-02
1.687E-01	3.328E-01	4.080E-01	2.744E-01	-1.336E-01	2.615E-01	-1.089E-01	1.295E-02	-2.463E-02
1.707E-01	3.351E-01	4.100E-01	2.762E-01	-1.338E-01	2.633E-01	-1.093E-01	1.294E-02	-2.452E-02
1.727E-01	3.373E-01	4.120E-01	2.780E-01	-1.340E-01	2.651E-01	-1.096E-01	1.293E-02	-2.441E-02
1.747E-01	3.395E-01	4.139E-01	2.798E-01	-1.342E-01	2.668E-01	-1.099E-01	1.292E-02	-2.429E-02
1.767E-01	3.417E-01	4.158E-01	2.815E-01	-1.343E-01	2.686E-01	-1.102E-01	1.290E-02	-2.416E-02
1.786E-01	3.438E-01	4.176E-01	2.831E-01	-1.345E-01	2.702E-01	-1.104E-01	1.289E-02	-2.403E-02
1.806E-01	3.458E-01	4.193E-01	2.848E-01	-1.346E-01	2.719E-01	-1.107E-01	1.286E-02	-2.390E-02
1.826E-01	3.478E-01	4.210E-01	2.864E-01	-1.346E-01	2.735E-01	-1.109E-01	1.284E-02	-2.376E-02
1.846E-01	3.498E-01	4.226E-01	2.879E-01	-1.347E-01	2.751E-01	-1.111E-01	1.281E-02	-2.361E-02
1.866E-01	3.517E-01	4.242E-01	2.894E-01	-1.347E-01	2.766E-01	-1.113E-01	1.278E-02	-2.346E-02
1.886E-01	3.535E-01	4.256E-01	2.909E-01	-1.347E-01	2.782E-01	-1.114E-01	1.275E-02	-2.331E-02
1.905E-01	3.553E-01	4.271E-01	2.924E-01	-1.347E-01	2.796E-01	-1.116E-01	1.272E-02	-2.315E-02
1.925E-01	3.571E-01	4.284E-01	2.938E-01	-1.347E-01	2.811E-01	-1.117E-01	1.268E-02	-2.299E-02
1.945E-01	3.588E-01	4.298E-01	2.951E-01	-1.346E-01	2.825E-01	-1.118E-01	1.264E-02	-2.283E-02
1.965E-01	3.605E-01	4.310E-01	2.965E-01	-1.345E-01	2.839E-01	-1.119E-01	1.260E-02	-2.266E-02
1.985E-01	3.621E-01	4.322E-01	2.978E-01	-1.344E-01	2.852E-01	-1.119E-01	1.256E-02	-2.249E-02
2.005E-01	3.637E-01	4.333E-01	2.990E-01	-1.343E-01	2.865E-01	-1.120E-01	1.251E-02	-2.232E-02
2.024E-01	3.652E-01	4.344E-01	3.002E-01	-1.342E-01	2.878E-01	-1.120E-01	1.247E-02	-2.214E-02
2.044E-01	3.667E-01	4.354E-01	3.014E-01	-1.340E-01	2.890E-01	-1.120E-01	1.242E-02	-2.196E-02
2.064E-01	3.681E-01	4.364E-01	3.026E-01	-1.338E-01	2.902E-01	-1.120E-01	1.236E-02	-2.178E-02
2.084E-01	3.695E-01	4.373E-01	3.037E-01	-1.336E-01	2.914E-01	-1.120E-01	1.231E-02	-2.159E-02
2.104E-01	3.708E-01	4.381E-01	3.047E-01	-1.334E-01	2.925E-01	-1.120E-01	1.225E-02	-2.140E-02
2.124E-01	3.721E-01	4.389E-01	3.058E-01	-1.331E-01	2.936E-01	-1.119E-01	1.220E-02	-2.121E-02
2.143E-01	3.733E-01	4.396E-01	3.068E-01	-1.329E-01	2.946E-01	-1.118E-01	1.214E-02	-2.102E-02
2.163E-01	3.745E-01	4.403E-01	3.077E-01	-1.326E-01	2.957E-01	-1.118E-01	1.208E-02	-2.082E-02
2.183E-01	3.757E-01	4.409E-01	3.087E-01	-1.323E-01	2.967E-01	-1.116E-01	1.201E-02	-2.062E-02
2.203E-01	3.768E-01	4.415E-01	3.096E-01	-1.319E-01	2.976E-01	-1.115E-01	1.195E-02	-2.042E-02
2.223E-01	3.778E-01	4.420E-01	3.104E-01	-1.316E-01	2.985E-01	-1.114E-01	1.188E-02	-2.022E-02
2.243E-01	3.788E-01	4.425E-01	3.112E-01	-1.312E-01	2.994E-01	-1.112E-01	1.182E-02	-2.002E-02
2.263E-01	3.798E-01	4.429E-01	3.120E-01	-1.309E-01	3.003E-01	-1.111E-01	1.175E-02	-1.982E-02
2.282E-01	3.807E-01	4.433E-01	3.128E-01	-1.305E-01	3.011E-01	-1.109E-01	1.168E-02	-1.961E-02
2.302E-01	3.815E-01	4.436E-01	3.135E-01	-1.301E-01	3.019E-01	-1.107E-01	1.160E-02	-1.940E-02
2.322E-01	3.824E-01	4.438E-01	3.142E-01	-1.296E-01	3.026E-01	-1.104E-01	1.153E-02	-1.919E-02
2.342E-01	3.831E-01	4.440E-01	3.148E-01	-1.292E-01	3.034E-01	-1.102E-01	1.145E-02	-1.898E-02
2.362E-01	3.839E-01	4.442E-01	3.154E-01	-1.287E-01	3.040E-01	-1.100E-01	1.138E-02	-1.877E-02
2.382E-01	3.845E-01	4.443E-01	3.160E-01	-1.283E-01	3.047E-01	-1.097E-01	1.130E-02	-1.856E-02
2.401E-01	3.852E-01	4.443E-01	3.165E-01	-1.278E-01	3.053E-01	-1.094E-01	1.122E-02	-1.835E-02
2.421E-01	3.858E-01	4.443E-01	3.170E-01	-1.273E-01	3.059E-01	-1.091E-01	1.114E-02	-1.813E-02
2.441E-01	3.863E-01	4.443E-01	3.175E-01	-1.268E-01	3.065E-01	-1.088E-01	1.106E-02	-1.792E-02
2.461E-01	3.868E-01	4.442E-01	3.180E-01	-1.262E-01	3.070E-01	-1.085E-01	1.098E-02	-1.771E-02
2.481E-01	3.873E-01	4.441E-01	3.184E-01	-1.257E-01	3.075E-01	-1.082E-01	1.090E-02	-1.749E-02
2.501E-01	3.877E-01	4.439E-01	3.187E-01	-1.251E-01	3.079E-01	-1.079E-01	1.081E-02	-1.728E-02
2.520E-01	3.881E-01	4.436E-01	3.191E-01	-1.246E-01	3.083E-01	-1.075E-01	1.073E-02	-1.706E-02
2.540E-01	3.884E-01	4.434E-01	3.194E-01	-1.240E-01	3.087E-01	-1.071E-01	1.064E-02	-1.685E-02
2.560E-01	3.887E-01	4.430E-01	3.196E-01	-1.234E-01	3.091E-01	-1.068E-01	1.055E-02	-1.663E-02
2.580E-01	3.889E-01	4.427E-01	3.199E-01	-1.228E-01	3.094E-01	-1.064E-01	1.046E-02	-1.641E-02
2.600E-01	3.891E-01	4.423E-01	3.201E-01	-1.222E-01	3.097E-01	-1.060E-01	1.038E-02	-1.620E-02
2.620E-01	3.893E-01	4.418E-01	3.203E-01	-1.215E-01	3.100E-01	-1.056E-01	1.029E-02	-1.598E-02
